name;phe;icon
Hauskaninchen Fleisch (mf) roh;786;
Hauskaninchen Fleisch (fe) roh;786;
Ferkel Fleisch (mf) roh;654;
Hirsch roh;858;
Hirsch Fleisch (ma) roh;858;
Hirsch Fleisch mittelfett (mf) roh;858;
Hirsch Fleisch (mf) roh;858;
Hirsch Fleisch (fe) roh;858;
Hirsch Rücken roh;858;
Reh Fleisch roh;933;
Reh Fleisch (ma) roh;892;
Reh Fleisch (mf) roh;933;
Reh Fleisch (fe) roh;933;
Hase Fleisch roh;815;
Hase Fleisch (ma) roh;815;
Hase Fleisch (mf) roh;815;
Hase Fleisch (fe) roh;815;
Wildkaninchen;908;
Wildkaninchen Fleisch (ma) roh;908;
Wildkaninchen Fleisch (mf) roh;908;
Wildkaninchen Fleisch (fe) roh;786;
Wildschwein Fleisch roh (Durchschnitt);812;
Wildschwein Keule roh;812;
Ren roh;908;
Ren Fleisch (ma) roh;908;
Ren Fleisch (mf) roh;908;
Ren Fleisch (fe) roh;908;
Fasan Fleisch (ma) roh;959;
Rebhuhn roh;1414;
Wildente roh;703;
Wildente Schenkel roh;641;
Wachtel Fleisch (ma) roh;904;
Geflügel roh;789;
Baby-Pute roh;943;
Brathähnchen roh;789;
Brathähnchen Fleisch (mf) roh;789;
Brathähnchen Fleisch ohne Haut;842;
Brathähnchen Fleisch ohne Haut roh;842;
Brathähnchen Schenkel roh;830;
Brathähnchen Brustfilet roh;992;
Brathähnchen Brustfilet frittiert (zubereitet ohne Fett);1033;
Brathähnchen Klein roh;695;
Suppenhuhn roh;749;
Suppenhuhn Fleisch (mf) roh;749;
Suppenhuhn Schenkel roh;729;
Suppenhuhn Klein roh;754;
Poularde roh;800;
Ente roh;734;
Ente Fleisch (mf) roh;734;
Ente Fleisch ohne Haut;838;
Ente Fleisch ohne Haut roh;838;
Ente Schenkel roh;695;
Ente Klein roh;678;
Gans roh;672;
Gans Schenkel roh;612;
Gans Fleisch ohne Haut;974;
Gans Fleisch ohne Haut roh;972;
Gans Klein roh;653;
Pute roh;826;
Pute Fleisch ohne Haut;215;
Pute Fleisch ohne Haut roh;215;
Pute Schenkel roh;770;
Pute Brust roh;880;
Pute Klein roh;851;
Taube roh;880;
Taube Schenkel roh;880;
Taube klein roh;880;
Rind Innereien roh;984;
Kalb Innereien roh;731;
Schwein Innereien roh;1026;
Schaf Innereien roh;817;
Rind Herz roh;880;
Kalb Herz roh;720;
Schwein Herz roh;750;
Schaf Herz roh;794;
Lamm Herz roh;778;
Hammel Herz roh;790;
Kalb Hirn roh;480;
Schwein Hirn roh;550;
Schaf Hirn roh;557;
Hammel Hirn roh;580;
Rind Leber roh;1170;
Kalb Leber roh;850;
Schwein Leber roh;1130;
Schaf Leber roh;1109;
Lamm Leber roh;1076;
Hammel Leber roh;1050;
Rind Milz roh;830;
Kalb Milz roh;890;
Schwein Milz roh;790;
Schaf Milz roh;880;
Lamm Milz roh;841;
Hammel Milz roh;880;
Rind Niere roh;940;
Kalb Niere roh;790;
Schwein Niere roh;810;
Schaf Niere roh;817;
Lamm Niere roh;817;
Hammel Niere roh;760;
Rind Schlund roh;685;
Kalb Bries roh;663;
Schaf Bries roh;539;
Lamm Bries roh;539;
Brathähnchen Innereien roh;1062;
Anderes Federwild Innereien roh;987;
Brathähnchen Herz roh;780;
Damwild Leber roh;1056;
Brathähnchen Leber roh;1230;
Ente Leber roh;987;
Gänseleber roh;950;
Wildpaste Brotaufstrich;496;
Hühnchencreme Brotaufstrich;707;
Pastete von Wildhasenfleisch;847;
Enten-Pastete;735;
Getrüffelte Gänseleberpastete in der Kruste;975;
Hühner-Pastete;815;
Leberknödel Konserve;540;
Huhn in Currysoße Konserve;596;
Wildgulasch aus Hirschfleisch Konserve;634;
Ragout Fin aus Hühnerfleisch Konserve;483;
Ragout Fin aus Hühnerfleisch in Blätterteig;388;
Wurst;803;
Wurst- und Fleischwaren energiereduziert;590;
Puten-Aufschnitt-Grundbrät;834;
Aufschnitt-Grundbrät, fettreduziert;910;
Rohwurst;681;
Braunschweiger Mettwurst;629;
Streichmettwurst;681;
Mettwurst energiereduziert;959;
Mettwurst grob;764;
Westfälische grobe Mettwurst;660;
Schmierwurst (fette Mettwurst);519;
Mettwurst einfach streichfähig;536;
Teewurst;466;
Teewurst grob;459;
Geflügelteewurst;796;
Teewurst energiereduziert;796;
Cervelat- und Schlackwurst;875;
Cervelatwurst IA und fein;875;
Cervelatwurst;819;
Schlackwurst;647;
Cervelatwurst energiereduziert;901;
Gänse-Cervelatwurst;868;
Lammfleisch Cervelatwurst;779;
Salami;787;
Schinkensalami;798;
Deutsche Salami;769;
Salami energiereduziert;867;
Salami IA fein;803;
Salami ungarische Art;770;
Salami italienische Art;842;
Rindersalami;830;
Katenrauchwurst;770;
Geflügelsalami;1126;
Geflügelsalami fettarm;1126;
Salami aus Fleisch anderer Tiere;793;
Lammfleisch-Salami;793;
Hirschsalami;902;
Salami (Schwein);900;
Mettwurst schnittfeste Gruppe;580;
Mettwurst schnittfest;580;
Schinkenmettwurst;694;
Salami Kroatische Art;991;
Aalrauchmettwurst;859;
Landmettwurst;841;
Plock- und Schinkenwurst roh;846;
Plockwurst;846;
Plockwurst einfach;874;
Schinkenplockwurst;1103;
Schinkenwurst roh;676;
Schinkenwurst Krakauer Art roh;661;
Göttinger Schinkenwurst roh;661;
Knoblauchwurst rohe Krakauer;577;
Knoblauchwurst;577;
Krakauer roh Colbassa;610;
Touristenwurst;629;
Kolbacz;611;
Kümmelwurst Rohwurst;617;
Knoblauchwurst einfach;662;
Polnische Bratwurst;862;
Berliner Knacker;639;
Berliner Knacker erwärmt;675;
Geflügelknackwurst;731;
Geflügelknackwurst erwärmt;780;
Bauernbratwurst;758;
Debreziner;617;
Westfälinger;758;
Schwarzwälder Bauernwürstle;710;
Landjäger Würste;993;
Landjäger;993;
Geflügelcabanossi;1051;
Cabanossi;599;
Brühwurst;530;
Geflügeljagdwurst;1005;
Jagdwurst energiereduziert;663;
Lyoner energiereduziert;738;
Würstchen energiereduziert;513;
Mortadella energiereduziert;502;
Geflügelbockwurst;833;
Geflügelbockwurst erwärmt;887;
Würstchen/Bockwurst/Wiener Würstchen;514;
Bockwurst;514;
Bockwurst erwärmt;546;
Wiener Würstchen;508;
Wiener Würstchen erwärmt;576;
Geflügelwiener Würstchen;731;
Geflügelwiener Würstchen erwärmt;780;
Frankfurter Würstchen Schinkenwürste;480;
Delikatess-Würstchen;487;
Knackwurst/Servela;470;
Frankfurter Rindswurst/Rote;780;
Pfälzer/Augsburger/Regensburger;590;
Cabanossi (Brühwurst);548;
Geselchte;644;
Debreziner (Brühwurst);549;
Kochsalami;628;
Bratwurst/Rheinische Bratwurst;474;
Bratwurst Grundbrät;474;
Curry-Bratwurst;474;
Bratwurst grob/Schweinsbratwurst grob;578;
Rostbratwurst;636;
Rostbratwurst erwärmt;671;
Geflügelbratwurst;839;
Weißwurst Münchener;465;
Weißwurst Münchener erwärmt;493;
Stockwurst;663;
Wollwurst/Geschwollene;474;
Lyoner Wurst;441;
Schinkenwurst;523;
Mortadella norddeutsch;468;
Fleischwurst Pariser;441;
Schinkenwurst energiereduziert;788;
Kalbfleischwurst;540;
Kalbfleischkäse;540;
Fleischkäse;713;
Fleischwurst;450;
Fleischwurst energiereduziert;711;
Fleischkäse energiereduziert;716;
Geflügelfleischkäse;834;
Gelbwurst;430;
Hirnwurst;651;
Kalbskäse;455;
Weißer Fleischkäse;508;
Weiße Lyoner;701;
Bierwurst bayrisch;597;
Norddeutsche Kochmettwurst;719;
Gerauchte Schinkenwurst;728;
Göttinger Blasenwurst/Krakauer;634;
Krakauer;634;
Krakauer Schinkenwurst;913;
Tiroler;917;
Tiroler Schinkenwurst;917;
Jagdwurst;590;
Käseschinkenwurst;762;
Schinkenwurst grob/Lyoner grob;656;
Geflügelbierwurst;913;
Bierwurst;665;
Frühstücksfleisch;540;
Stuttgarter Leberkäse;534;
Leberkäse;475;
Fleischkäse grob;690;
Knoblauchwurst/Cabanossi;520;
Touristenwurst einfach;762;
Schweinskopfwurst;788;
Weißer Schweinskäse;748;
Bierschinken/Schinkenpastete;641;
Gefüllter Schinken;983;
Mosaik-/Schachbrettpastete und andere;638;
Mosaikroulade;638;
Sternpastete;638;
Würfelpastete;638;
Trüffelmosaikpastete;638;
Filetpastete und andere;874;
Rinderbierschinken;874;
Schinkenroulade;780;
Schweineroulade;586;
Pressköpfe;574;
Presssäckel;574;
Weißer Presskopf;594;
Herzwurst;674;
Zungenwurst hell (Schwein);668;
Zungenwurst hell (Schwein) energiereduziert;787;
Zungenwurst hell (Rind);668;
Zungenwurst hell (Rind) fettarm;787;
Paprikaspeckwurst;616;
Kalbsroulade;798;
Gefüllte Kalbsbrust;774;
Milzwurst;717;
Geflügelmortadella;502;
Gänsepresskopf;623;
Geflügelmortadella fettarm;502;
Schinken-Käsepastete;902;
Eierpastete;675;
Haselnusspastete;709;
Champignonpastete;687;
Frühlingspastete;583;
Olivenpastete;572;
Kochwurst;703;
Rinderleberwurst energiereduziert;970;
Geflügelleberwurst;997;
Leberwurst energiereduziert;1003;
Thüringer Rotwurst energiereduziert;807;
Leberwurst fein;703;
Leberwurst Ia;703;
Leberwurst roh;560;
Leberwurst Aachener Frankfurter;670;
Kalbsleberwurst;580;
Delikatess-Leberwurst;703;
Leberpresssack einfach;653;
Straßburger Gänseleberwurst;997;
Trüffelleberwurst;694;
Champignonleberwurst;654;
Leberwurst grob;718;
Leberrolle;919;
Bauernleberwurst;744;
Gutsleberwurst;766;
Kalbsleberwurst grob;640;
Leberwurst einfach;514;
Zwiebelleberwurst einfach;514;
Kräuterleberwurst;622;
Kochstreichwürste ohne Leber;466;
Zwiebelwurst;424;
Weißwurst hannoverisch;829;
Bregenwurst;849;
Thüringer Rotwurst;807;
Thüringer Rotwurst erwärmt;858;
Hessische Landrotwurst;947;
Leberrotwurst;717;
Blutwürste;717;
Hausmacher Blutwurst;647;
Hausmacher Blutwurst erwärmt;621;
Blutpresssack;668;
Presskopf rot/Panhas;537;
Filetblutwurst;945;
Zungenblutwurst;848;
Sülzwürste;860;
Sülzwurst;860;
Presswurst;747;
Schwartenmagen;749;
Zungenpresskopf;538;
Schinkenpresskopf;682;
Schweinekümmelmagen;685;
Leberpresssack;654;
Sülzen und Aspik;765;
Kalbfleischsülze;765;
Rindfleischsülze;1104;
Gemüsesülze;161;
Gänseleber in Aspik;869;
Reiswurst;382;
Kartoffelwurst;405;
Westfälischer Panhas;565;
Grützblutwurst;669;
Bremer Pinkel;476;
Schwarze Graupenwürstchen;506;
Graupenblutwurst;454;
Weiße Graupenwurst;472;
Weiße Graupenwurst erwärmt;494;
Kochwurstpasteten;910;
Hirschpastete;910;
Hasenpastete;872;
Leberpastete;580;
Gänseleberpastete;920;
Kalbfleischpastete;776;
Lachsschinkenpastete;682;
Schinkenbrät-Terrine;629;
Französische Schweinefleisch-Terrine;663;
Schwein Speck und Schinken;862;
Schwein Schinkenspeck;862;
Schwein Schinkenspeck erwärmt;918;
Schwein Speck durchwachsen (Frühstücksspeck);400;
Schwein Vorder-/Hinterschinken;812;
Dosenschinken;890;
Parmaschinken;1040;
Schwarzwälder Schinken;1017;
Lachsschinken;702;
Kasseler;880;
Kasseler erwärmt;984;
Corned Beef;780;
Kasseler (ma) erwärmt;754;
Kasseler (ma) paniert;639;
Kasseler (ma) mariniert;682;
Rauchfleisch;708;
Pökelwaren Rippchen/Schälrippchen;668;
Pökelwaren Eisbein;718;
Pökelwaren Pökelfleisch;680;
Schweinefilet im Netz;843;
Schweinegrillschnitten;818;
Kalbskopf im Darm;868;
Füllung für Spanferkel;634;
Füllung für Kalbsbrust;553;
Füllung für Rouladen;488;
Gänseleberrolle;587;
Kalbfleisch-Galantine;1050;
Kalbsbries-Galantine;780;
Schinken-Galantine;974;
Geflügelgalantinen;743;
Gansgalantine;743;
Wildbret-Galantine;907;
Schinkentorte;681;
Schinken-Käsesülze;761;
Schinkenröllchen in Aspik;721;
Burgunder Schinken in Aspik;921;
Wurstsülze;495;
Schweinefleisch in Aspik;625;
Sülzkotelett;692;
Schweinebauch in Aspik;625;
Schweinezungensülze;572;
Kalbsbrust in Aspik;655;
Kalbszunge in Weißweinaspik;700;
Rinderbrust in Weißweinaspik;801;
Gesülzter Hackbraten;704;
Mortadella Konserve;468;
Pfeffer Lyoner Konserve;701;
Kalbfleischwurst Konserve;540;
Fleischwurst Konserve;470;
Bierwurst 1a Konserve;665;
Krakauer Konserve;634;
Cabanossi Konserve;548;
Schinkenkrakauer Konserve;634;
Kaiserjagdwurst Konserve;590;
Frühstücksfleisch Konserve;599;
Bierschinken Konserve;641;
Herzwurst Konserve;674;
Würstchen Konserve;487;
Cocktailwürstchen Konserve;543;
Wiener Würstchen Konserve;543;
Debreziner Konserve;549;
Rindswurst Konserve;780;
Weißwurst in Kapernsoße;539;
Leberwurst 1a Konserve;703;
Kalbsleberwurst Konserve;612;
Trüffelleberwurst Konserve;694;
Hausmacher Leberwurst Konserve;718;
Gutsleberwurst Konserve;766;
Hausmacher Blutwurst Konserve;647;
Thüringer Rotwurst Konserve;947;
Hausmacher Sülze Konserve;678;
Kalbfleischsülze Konserve;765;
Sächsischer Presskopf Konserve;836;
Fleischwurst im Blätterteig;509;
Fleischkäse im Teigmantel;771;
Bierschinken-Pastete;690;
Delikatess-Pastete;647;
Jagdwurst Pastete;619;
Pastete im Brotteig;797;
Pariser Pastete;695;
Kalbfleisch-Pastete;756;
Streichfähiger Fleischsalat;276;
Baguette überbacken;455;
Laugengebäck Croissant;290;
Grissini;377;
Spargelsalat Essig-Öl-Marinade (Standardrezeptur);56;
Italienischer Salat ohne Dressing;309;
Radieschensalat (Standardrezeptur);33;
Paprikasalat roh (Standardrezeptur);46;
Paprika-Tomatensalat (Standardrezeptur);37;
Karotten-Paprika-Tomatensalat (Standardrezeptur);34;
Obstsalat (Standardrezeptur);25;
Kartoffelsalat (Standardrezeptur);79;
Wurstsalat (Standardrezeptur);271;
Helle Soße (Standardrezeptur);30;
Soße hell aus Trockenprodukt;31;
Weiße Soße (Standardrezeptur);62;
Bechamelsoße (mit Milch 1,5% Fett zubereitet);153;
Bechamelsoße (mit Milch < 1% Fett zubereitet);155;
Bechamelsoße (mit Sojadrink);167;
Bechamelsoße energiereduziert;149;
Kohlrübensuppe;34;
Kohlrübensuppe (mit Milch 1,5% Fett zubereitet);34;
Rahmsoße von Bechamelsoße (mit Milch 1,5% Fett zubereitet);138;
Tomaten-Käse Soße;95;
Tomatensoße aus Trockenprodukt;51;
Tomatensoße von Bechamelsoße (mit Milch 1,5% Fett zubereitet);132;
Rahmsoße von Bechamelsoße (mit Sojadrink);158;
Rahmsoße von Bechamelsoße (mit Wasser);64;
Tomatensoße (Standardrezeptur);33;
Pilzsoßen von heller Soße (mit Milch 1,5% Fett zubereitet);112;
Pilzsoße aus Trockenprodukt;67;
Kräutersoße;97;
Petersiliensoße;90;
Kräutersoße von Bechamelsoße (mit Milch 1,5% Fett zubereitet);144;
Dillsoße von Bechamelsoße (mit Milch 1,5% Fett zubereitet);144;
Kräutersoße (Standardrezeptur);71;
Sahnesoße (Standardrezeptur);71;
Meerrettichsoße (mit Milch 1,5% Fett zubereitet);125;
Meerrettichsoße (Standardrezeptur);67;
Curry-Sahnesoße;111;
Kapernsoße (Standardrezeptur);70;
Käsesoße (mit Milch 1,5% Fett zubereitet);168;
Käsesoße (mit Sojadrink zubereitet);292;
Käse-Sahnesoße;197;
Käse-Sahnesoße (mit Milch 1,5% Fett zubereitet);197;
Käsesoße (Standardrezeptur);158;
Schinken-Sahnesoße;162;
Carbonara Soße;716;
Carbonara Soße (mit Milch 1,5% Fett zubereitet);728;
Fischsud;4;
Grundsoße braun aus Trockenprodukt;17;
Mehlsoße dunkel (Standardrezeptur);34;
Tomatensoße italienisch (Standardrezeptur);37;
Zwiebelsoße (mit Milch 3,5% Fett zubereitet);63;
Pfeffersoße energiereduziert;140;
Essig-Öl-Dressing;11;
Kräuter-Dressing;115;
Creme fraiche-Dressing;112;
Buttermilchsoße;141;
Buttermilch-Dressing;176;
Joghurt-Dressing energiereduziert;174;
Cocktail-Dressing;90;
Salatmarinade Joghurt (Standardrezeptur);162;
Salatmarinade Sauerrahm 10% (Standardrezeptur);118;
Salatmarinade Sauerrahm 20% (Standardrezeptur);118;
Salatsoße einfach (Standardrezeptur);3;
Senfsoße Salatsoße (mit Milch 1,5% Fett zubereitet);56;
Apfel-Sahnesoße;53;
French Dressing;140;
French Dressing energiereduziert;157;
Italian Dressing;46;
Vanillesoße aus Trockenprodukt (mit Milch 1,5% Fett zubereitet);135;
Vanillesoße ohne Kochen (Standardrezeptur);136;
Vanillesoße (Standardrezeptur);144;
Schokoladensoße (mit Milch 1,5% Fett zubereitet);158;
Schokoladensoße ohne Kochen (Standardrezeptur);133;
Schokoladensoße (Standardrezeptur);148;
Fruchtsoße;10;
Holländische Soße (mit Milch 1,5% Fett zubereitet);148;
Holländische Soße (Standardrezeptur);156;
Pesto;473;
Grüne Soße energiereduziert;234;
Schnittlauchsoße von weißer Grundsoße;50;
Schnittlauchsoße, Salatsoße;135;
Bratensoße energiereduziert;48;
Buttersoße (Standardrezeptur);31;
Avocadocreme (Guacamole);86;
Geflügelfond;207;
Rinderfond;10;
Gemüsebrühe (Standardrezeptur);9;
Gemüsesuppe (Standardrezeptur);41;
Gemüsesuppe püriert (Standardrezeptur);27;
Gemüse-Kartoffeleintopf (Standardrezeptur);48;
Lauch-Karotten-Kartoffeleintopf (Standardrezeptur);41;
Sechskornflockensuppe (Standardrezeptur);34;
Grießsuppe süß (Standardrezeptur);121;
Frühstückssuppe (Standardrezeptur);656;
Maultaschensuppe;176;
Gemüsesuppe Quer dorch de Goarde;49;
Flädle (Standardrezeptur);273;
Französische Erbsensuppe (mit Milch 1,5% Fett zubereitet);239;
Karotten im Ausbackteig;145;
Kräutercremesuppe;49;
Lauchcremesuppe (mit Milch 1,5% Fett zubereitet);52;
Gemüsecremesuppe (mit Milch 1,5% Fett zubereitet);72;
Lauchcremesuppe (Standardrezeptur);26;
Spargelsuppe (Standardrezeptur);61;
Spargelcremesuppe (Standardrezeptur);26;
Tomatensuppe (Standardrezeptur);30;
Gemüsesuppe aus Brühwürfel;39;
Saure Kartoffelsuppe;81;
Graupensuppe Mecklenburg;85;
Haferflockensuppe (mit Milch 1,5% Fett zubereitet);128;
Gulaschsuppe (Standardrezeptur);189;
Gulaschsuppe (mit Milch 1,5% Fett zubereitet);320;
Wiener-Linsen-Kartoffeleintopf (Standardrezeptur);139;
Linseneintopf (Standardrezeptur);106;
Linsen-Kartoffeleintopf (Standardrezeptur);106;
Linsensuppe (Standardrezeptur);95;
Grüne Bohneneintopf (Standardrezeptur);92;
Milchsuppe (mit Milch 1,5% Fett zubereitet);134;
Haferflockensuppe kernig (Standardrezeptur);43;
Tzatziki;412;
Gemüsequiche (Standardrezeptur);268;
Grünkernbratling (Standardrezeptur);292;
Hirsebratling (Standardrezeptur);459;
Champignons im Ausbackteig;225;
Gemüsepfanne;56;
Mangoldtorte (Standardrezeptur);302;
Blumenkohl-Broccoli-Karottengemüse (Standardrezeptur);64;
Blumenkohl im Ausbackteig;180;
Broccoli im Ausbackteig;209;
Rotkohl (Standardrezeptur);22;
Lauch-Karottengemüse (Standardrezeptur);47;
Zwiebeln im Ausbackteig;150;
Auberginen im Ausbackteig;160;
Zucchini-Sahnesoße;67;
Zucchinipuffer (Standardrezeptur);197;
Zucchinischiffchen (Standardrezeptur);240;
Bohnensalat (Standardrezeptur);48;
Linsengemüse (Standardrezeptur);323;
Salzkartoffeln (Standardrezeptur);96;
Kartoffelpüree (mit Milch < 1% Fett zubereitet);107;
Kartoffelpüree (mit Wasser);71;
Kartoffelpüree (mit Vollmilch);105;
Kartoffelpüree aus Trockenprodukt (mit Milch 1,5% Fett zubereitet);180;
Rosenkohlpüree;115;
Kartoffelpüree (Standardrezeptur);67;
Kartoffelpüree aus Pulver (Standardrezeptur);54;
Kartoffelpüree aus Trockenprodukt (mit Vollmilch);180;
Kartoffelpüree aus Trockenprodukt (mit Wasser);54;
Kartoffelpüree (mit Milch 1,5% Fett zubereitet);98;
Butterkartoffeln;107;
Kartoffelgratin (Standardrezeptur);269;
Kartoffel-Lauchauflauf (Standardrezeptur);131;
Kartoffelkroketten (Standardrezeptur);145;
Pommes Frites (Standardrezeptur);188;
Kartoffelpuffer (Standardrezeptur);154;
Kartoffelpuffer (mit Milch 1,5% Fett zubereitet);149;
Kartoffelklöße halb und halb (Standardrezeptur);14;
Kartoffelklöße roh (Standardrezeptur);88;
Bohnenpüree;435;
Broccolipüree (mit Milch 1,5% Fett zubereitet);112;
Kürbispüree (mit Milch 1,5% Fett zubereitet);57;
Zucchinipüree (mit Wasser);78;
Folienkartoffeln;90;
Vollkornnudeln Bolognese (Hackfleischsoße);322;
Käsespätzle (Standardrezeptur);524;
Spätzle (Standardrezeptur);228;
Vollkornnudelspinatauflauf (Standardrezeptur);206;
Spaghetti (Standardrezeptur);240;
Maultaschen in der Brühe (Standardrezeptur);204;
Naturreis parboiled (Standardrezeptur);139;
Risi Pisi/Risi Bisi (Standardrezeptur);109;
Risotto (Standardrezeptur);66;
Reisauflauf süß (Standardrezeptur);241;
Bami Goreng;362;
Haferflockenbrei (Standardrezeptur);168;
Haferflockenbrei süß (Standardrezeptur);155;
Wiener Nusskuchen (Standardrezeptur);335;
Zitronenkuchen (Standardrezeptur);217;
Friesenkeks (Standardrezeptur);241;
Hefezopf Vollkorn (Standardrezeptur);335;
Hefeteig mittelschwer (mit Wasser zubereitet);312;
Mürbeteig;327;
Mürbeteig (mit Buttermilch zubereitet);334;
Obstkuchen aus Mürbeteig (mit Milch 3,5 % Fett zubereitet);132;
Hefezopf (Standardrezeptur);360;
Florentiner;372;
Schokoladen-Honigkuchen;265;
Nusskuchen aus Rührmasse (ohne Fett zubereitet);535;
Nusskuchen aus Rührmasse (ohne Flüssigkeit und Fett zubereitet);560;
Nusskuchen aus Rührmasse (mit Sojadrink zubereitet);356;
Nusskuchen aus Rührmasse (mit Milch 3,5 % Fett zubereitet);466;
Nusskuchen aus Rührmasse (mit Wasser zubereitet);460;
Nusskuchen aus Rührmasse (mit Milch 1,5% Fett zubereitet);466;
Nusskuchen aus Rührmasse (mit Buttermilch zubereitet);468;
Nusskuchen aus Rührmasse (ohne Flüssigkeit zubereitet);484;
Rotweinkuchen aus Rührmasse;295;
Apfeltasche (mit Quark und Milch 3,5% Fett zubereitet);229;
Apfeltasche (mit Quark zubereitet);302;
Obstkuchen aus Mürbeteig (mit Milch 1,5% Fett zubereitet);132;
Obstkuchen aus Mürbeteig (mit Buttermilch zubereitet);133;
Obstkuchen aus Mürbeteig (mit Wasser zubereitet);131;
Obstkuchen aus Mürbeteig (ohne Flüssigkeit zubereitet);151;
Schokoladen-Sahne-Torte aus Biskuitmasse (mit Sahne und Milch 3,5% Fett zubereitet);265;
Schokoladen-Sahne-Torte aus Biskuitmasse (mit Sahne und Milch 1,5% Fett zubereitet);265;
Schokoladen-Sahne-Torte aus Biskuitmasse (mit Sahne zubereitet);259;
Haferflockenkeks;423;
Schokoladen-Sahne-Torte aus Biskuitmasse (mit Sahne und Buttermilch zubereitet);265;
Käsesahnetorte (mit Sahne und Milch 3,5% Fett zubereitet);359;
Käsesahnetorte (mit Sahne und Milch 1,5 % Fett zubereitet);359;
Käsesahnetorte (mit Sahne zubereitet);360;
Eierlikörtorte;462;
Frischkäsetorte;252;
Eishörnchen;231;
Haselnussmakronen;482;
Marzipanmakronen;330;
Sirupprinten;214;
Schokoladenkeks;332;
Schokoladen-Butterkeks;477;
Schokoladen-Spritzgebäck aus Rührteig;443;
Schokoladen-Müslikeks aus Vollkornteig;490;
Schokoladen-Plundergebäck;420;
Schokoladen-Mürbchen;411;
Schokoladen-Waffel;410;
Schokoladen-Nusstaler aus Mürbeteig;455;
Eierpfannkuchen ohne Fett;343;
Eierpfannkuchen ohne Fett (mit Milch 1,5% Fett zubereitet);344;
Eierpfannkuchen (mit Milch 1,5% Fett zubereitet);325;
Spargelragout zu Lachs in Blätterteig;402;
Eierpfannkuchen (mit Wasser zubereitet);259;
Eierpfannkuchen (mit Buttermilch zubereitet);337;
Eierpfannkuchen (ohne Flüssigkeit zubereitet);453;
Zwiebelkuchen (Standardrezeptur);259;
Vollkornpfannkuchen (Standardrezeptur);290;
Pfannkuchen (Standardrezeptur);296;
Napfkuchen Vollkorn (Standardrezeptur);337;
Apfeltasche (mit Quark und Milch 1,5% Fett zubereitet);285;
Napfkuchen (Standardrezeptur);325;
Marmorkuchen (Standardrezeptur);238;
Marmorwaffel (Standardrezeptur);323;
Käsesahnetorte (Standardrezeptur);330;
Käsekuchen (Standardrezeptur);450;
Himbeerkuchen (Standardrezeptur);129;
Quark-Tasche aus Quarkölteig (mit Quark und Wasser zubereitet);392;
Quark-Tasche aus Quarkölteig (mit Quark zubereitet);472;
Gugelhupf (mit Buttermilch zubereitet);335;
Gugelhupf (mit Milch 1,5% Fett zubereitet);328;
Gugelhupf (ohne Flüssigkeit zubereitet);390;
Kalter Hund (Kekskuchen);305;
Diabetikerkuchen;346;
Streuselschnecke (mit Milch 1,5% Fett zubereitet);358;
Streuselschnecke (ohne Flüssigkeit zubereitet);404;
Falafel in Fladenbrot (mit Salat und Soße);373;
Flammkuchen;358;
Gugelhupf (mit Wasser zubereitet);292;
Streuselschnecke (mit Milch 3,5 % Fett zubereitet);282;
Erdbeerkuchen (Standardrezeptur);143;
Erdbeersahnetorte (Standardrezeptur);142;
Apfelkuchen versunkener (Standardrezeptur);185;
Apfelkuchen Vollkorn (Standardrezeptur);196;
Bananenmilch (Standardrezeptur);115;
Basler Leckerli (Standardrezeptur);285;
Buttermilchkaltschale (Standardrezeptur);179;
Gewürzkuchen (Standardrezeptur);298;
Erdbeermilch (Standardrezeptur);103;
Grießschnitte (Standardrezeptur);216;
Grießflammeri (Standardrezeptur);97;
Johannisbeerkuchen (Standardrezeptur);254;
Nusskuchen (Standardrezeptur);292;
Nusstaler (Standardrezeptur);318;
Rhabarberkuchen Mürbteig (Standardrezeptur);159;
Sandkuchen (Standardrezeptur);265;
Schokoladenflammeri (Standardrezeptur);193;
Schokoladenflammeri einfach (Standardrezeptur);132;
Schokoladenflammeri fein (Standardrezeptur);131;
Schokoladentorte (Standardrezeptur);329;
Schneckennudeln (Standardrezeptur);317;
Schweinsöhrchen (Standardrezeptur);227;
Vanillewaffeln (Standardrezeptur);287;
Vanilleflammeri (Standardrezeptur);140;
Weizengrießmehlbrei (Standardrezeptur);24;
Semmelknödel (Standardrezeptur);345;
Hefeklöße (mit Wasser zubereitet);317;
Hefeklöße (ohne Flüssigkeit zubereitet);418;
Rohrnudeln (Standardrezeptur);187;
Hot Dog;404;
Frikadelle aus Rindfleisch;667;
Frikadelle Rind/Schwein (Standardrezeptur);637;
Fleischklops (Standardrezeptur);662;
Kohlroulade (Standardrezeptur);479;
Hackfleischsoße Bolognese (Standardrezeptur);252;
Hackbraten (Standardrezeptur);539;
Rindergulasch (Standardrezeptur);306;
Rindergeschnetzeltes (Standardrezeptur);473;
Rinderbraten ohne Soße;1048;
Rinderrostbraten medium (Standardrezeptur);1214;
Rinderleber Berliner Art (Standardrezeptur);386;
Gaisburger Marsch (Standardrezeptur);133;
Gulasch (Standardrezeptur);295;
Rindfleischbrühe (Standardrezeptur);39;
Kalbsschnitzel paniert (Standardrezeptur);883;
Kalbsbraten (Standardrezeptur);606;
Schweinemedaillon (Standardrezeptur);1131;
Schweinelende (Standardrezeptur);1137;
Gyrosburger;541;
Schweinenussschnitzel natur (Standardrezeptur);1145;
